"","DBN","school_name","year","tot_enrollment","num_female","num_male","Number_Asian","Number_Black","Number_Hispanic","Number_Categories_Unrepresented","Number_White","Num_Students_With_Disabilities","Num_English_Lang_Learners","Num_LowIncome","Borough","grades","gym_square_footage","gym_room_function","shared","location","has_other_purpose","number_gyms","prop_female","econ_as_num","UnderrepresentedProportion","Prop_LowIncome"
"124","02M040","P.S. 040 Augustus Saint-Gaudens","2016-17",650,336,314,70,18,93,67,402,119,25,54,"Manhattan","Elementary",2652,"GYM","Y","Inside","N",5,0.516923076923077,12.5,0.273846153846154,0.0830769230769231
"125","02M040","P.S. 040 Augustus Saint-Gaudens","2016-17",650,336,314,70,18,93,67,402,119,25,54,"Manhattan","Elementary",7980,"OUTDOOR YARD","Y","Outside","N",5,0.516923076923077,12.5,0.273846153846154,0.0830769230769231
"126","02M041","P.S. 041 Greenwich Village","2016-17",699,379,320,57,13,62,84,483,113,10,31,"Manhattan","Elementary",675,"DANCE ROOM","N","Inside","N",4,0.542203147353362,4.3,0.227467811158798,0.0443490701001431
"127","02M041","P.S. 041 Greenwich Village","2016-17",699,379,320,57,13,62,84,483,113,10,31,"Manhattan","Elementary",675,"MULTI-PURPOSE CLASSROOM","N","Inside","Y",4,0.542203147353362,4.3,0.227467811158798,0.0443490701001431
"128","02M041","P.S. 041 Greenwich Village","2016-17",699,379,320,57,13,62,84,483,113,10,31,"Manhattan","Elementary",3850,"GYM","N","Inside","N",4,0.542203147353362,4.3,0.227467811158798,0.0443490701001431
"129","02M041","P.S. 041 Greenwich Village","2016-17",699,379,320,57,13,62,84,483,113,10,31,"Manhattan","Elementary",25458,"OUTDOOR YARD","N","Outside","N",4,0.542203147353362,4.3,0.227467811158798,0.0443490701001431
"130","02M042","P.S. 042 Benjamin Altman","2016-17",654,312,342,598,4,34,4,14,118,209,371,"Manhattan","Elementary",4060,"GYM","N","Inside","Y",4,0.477064220183486,69.8,0.0642201834862385,0.567278287461774
"131","02M042","P.S. 042 Benjamin Altman","2016-17",654,312,342,598,4,34,4,14,118,209,371,"Manhattan","Elementary",1742,"MULTI-PURPOSE ROOM","N","Inside","Y",4,0.477064220183486,69.8,0.0642201834862385,0.567278287461774
"132","02M042","P.S. 042 Benjamin Altman","2016-17",654,312,342,598,4,34,4,14,118,209,371,"Manhattan","Elementary",2496,"GYM","N","Inside","N",4,0.477064220183486,69.8,0.0642201834862385,0.567278287461774
"133","02M042","P.S. 042 Benjamin Altman","2016-17",654,312,342,598,4,34,4,14,118,209,371,"Manhattan","Elementary",8802,"OUTDOOR YARD","N","Outside","N",4,0.477064220183486,69.8,0.0642201834862385,0.567278287461774
"134","02M047","47 The American Sign Language and English Secondar","2016-17",179,130,49,3,55,110,3,8,46,9,160,"Manhattan","High school",740,"WEIGHT ROOM","Y","Inside","N",3,0.726256983240223,72.9,0.93854748603352,0.893854748603352
"135","02M047","47 The American Sign Language and English Secondar","2016-17",179,130,49,3,55,110,3,8,46,9,160,"Manhattan","High school",5184,"GYM","Y","Inside","N",3,0.726256983240223,72.9,0.93854748603352,0.893854748603352
"136","02M047","47 The American Sign Language and English Secondar","2016-17",179,130,49,3,55,110,3,8,46,9,160,"Manhattan","High school",10087,"OUTDOOR YARD","Y","Outside","N",3,0.726256983240223,72.9,0.93854748603352,0.893854748603352
"137","02M051","P.S. 051 Elias Howe","2016-17",389,208,181,81,47,177,6,78,86,38,182,"Manhattan","Elementary",3136,"GYM","Y","Inside","Y",2,0.534704370179949,48.7,0.591259640102828,0.467866323907455
"138","02M051","P.S. 051 Elias Howe","2016-17",389,208,181,81,47,177,6,78,86,38,182,"Manhattan","Elementary",4895,"GYM","Y","Inside","N",2,0.534704370179949,48.7,0.591259640102828,0.467866323907455
"139","02M059","P.S. 059 Beekman Hill International","2016-17",576,282,294,95,11,66,59,345,111,21,56,"Manhattan","Elementary",720,"MULTI-PURPOSE ROOM","Y","Inside","Y",6,0.489583333333333,5,0.236111111111111,0.0972222222222222
"140","02M059","P.S. 059 Beekman Hill International","2016-17",576,282,294,95,11,66,59,345,111,21,56,"Manhattan","Elementary",1980,"WEIGHT ROOM","Y","Inside","N",6,0.489583333333333,5,0.236111111111111,0.0972222222222222
"141","02M059","P.S. 059 Beekman Hill International","2016-17",576,282,294,95,11,66,59,345,111,21,56,"Manhattan","Elementary",3280,"GYM","Y","Inside","N",6,0.489583333333333,5,0.236111111111111,0.0972222222222222
"142","02M059","P.S. 059 Beekman Hill International","2016-17",576,282,294,95,11,66,59,345,111,21,56,"Manhattan","Elementary",1408,"MULTI-PURPOSE ROOM","Y","Inside","Y",6,0.489583333333333,5,0.236111111111111,0.0972222222222222
"143","02M059","P.S. 059 Beekman Hill International","2016-17",576,282,294,95,11,66,59,345,111,21,56,"Manhattan","Elementary",2793,"GYM","Y","Inside","N",6,0.489583333333333,5,0.236111111111111,0.0972222222222222
"144","02M059","P.S. 059 Beekman Hill International","2016-17",576,282,294,95,11,66,59,345,111,21,56,"Manhattan","Elementary",4352,"OUTDOOR YARD","Y","Outside","N",6,0.489583333333333,5,0.236111111111111,0.0972222222222222
"145","02M077","P.S. 77 Lower Lab School","2016-17",359,179,180,108,1,17,38,195,41,1,15,"Manhattan","Elementary",280,"MULTI-PURPOSE CLASSROOM","Y","Inside","Y",6,0.498607242339833,7.8,0.155988857938719,0.0417827298050139
"146","02M077","P.S. 77 Lower Lab School","2016-17",359,179,180,108,1,17,38,195,41,1,15,"Manhattan","Elementary",3630,"GYM","Y","Inside","N",6,0.498607242339833,7.8,0.155988857938719,0.0417827298050139
"147","02M077","P.S. 77 Lower Lab School","2016-17",359,179,180,108,1,17,38,195,41,1,15,"Manhattan","Elementary",702,"MULTI-PURPOSE CLASSROOM","Y","Inside","Y",6,0.498607242339833,7.8,0.155988857938719,0.0417827298050139
"148","02M077","P.S. 77 Lower Lab School","2016-17",359,179,180,108,1,17,38,195,41,1,15,"Manhattan","Elementary",729,"MULTI-PURPOSE CLASSROOM","Y","Inside","Y",6,0.498607242339833,7.8,0.155988857938719,0.0417827298050139
"149","02M077","P.S. 77 Lower Lab School","2016-17",359,179,180,108,1,17,38,195,41,1,15,"Manhattan","Elementary",2710,"OUTDOOR YARD","Y","Outside","N",6,0.498607242339833,7.8,0.155988857938719,0.0417827298050139
"150","02M077","P.S. 77 Lower Lab School","2016-17",359,179,180,108,1,17,38,195,41,1,15,"Manhattan","Elementary",3762,"OUTDOOR YARD","Y","Outside","N",6,0.498607242339833,7.8,0.155988857938719,0.0417827298050139
"151","02M089","P.S. 89","2016-17",412,199,213,67,9,66,19,251,72,16,12,"Manhattan","Elementary",4845,"GYM","Y","Inside","N",3,0.483009708737864,5.3,0.228155339805825,0.029126213592233
"152","02M089","P.S. 89","2016-17",412,199,213,67,9,66,19,251,72,16,12,"Manhattan","Elementary",688,"DANCE ROOM","Y","Inside","N",3,0.483009708737864,5.3,0.228155339805825,0.029126213592233
"153","02M089","P.S. 89","2016-17",412,199,213,67,9,66,19,251,72,16,12,"Manhattan","Elementary",8600,"OUTDOOR YARD","Y","Outside","N",3,0.483009708737864,5.3,0.228155339805825,0.029126213592233
"154","02M104","J.H.S. 104 Simon Baruch","2016-17",1145,514,631,412,86,215,44,388,201,53,529,"Manhattan","Junior High-Intermediate-Middle",6110,"GYM","N","Inside","N",3,0.448908296943231,35.9,0.301310043668122,0.462008733624454
"155","02M104","J.H.S. 104 Simon Baruch","2016-17",1145,514,631,412,86,215,44,388,201,53,529,"Manhattan","Junior High-Intermediate-Middle",836,"MULTI-PURPOSE CLASSROOM","N","Inside","Y",3,0.448908296943231,35.9,0.301310043668122,0.462008733624454
"156","02M104","J.H.S. 104 Simon Baruch","2016-17",1145,514,631,412,86,215,44,388,201,53,529,"Manhattan","Junior High-Intermediate-Middle",6747,"OUTDOOR YARD","N","Outside","N",3,0.448908296943231,35.9,0.301310043668122,0.462008733624454
"157","02M111","P.S. 111 Adolph S. Ochs","2016-17",334,158,176,57,47,157,11,62,84,51,173,"Manhattan","Elementary",3816,"GYM","Y","Inside","N",3,0.473053892215569,52.7,0.643712574850299,0.517964071856287
"158","02M111","P.S. 111 Adolph S. Ochs","2016-17",334,158,176,57,47,157,11,62,84,51,173,"Manhattan","Elementary",29809,"OUTDOOR YARD","Y","Outside","N",3,0.473053892215569,52.7,0.643712574850299,0.517964071856287
"159","02M111","P.S. 111 Adolph S. Ochs","2016-17",334,158,176,57,47,157,11,62,84,51,173,"Manhattan","Elementary",7509,"OUTDOOR YARD","Y","Outside","N",3,0.473053892215569,52.7,0.643712574850299,0.517964071856287
"160","02M114","East Side Middle School","2016-17",443,231,212,62,14,40,38,289,70,0,31,"Manhattan","Junior High-Intermediate-Middle",476,"WEIGHT ROOM","Y","Inside","N",2,0.521444695259594,7.9,0.207674943566591,0.0699774266365688
"161","02M114","East Side Middle School","2016-17",443,231,212,62,14,40,38,289,70,0,31,"Manhattan","Junior High-Intermediate-Middle",4888,"GYM","Y","Inside","N",2,0.521444695259594,7.9,0.207674943566591,0.0699774266365688
"162","02M116","P.S. 116 Mary Lindley Murray","2016-17",585,285,300,122,63,123,37,240,115,56,211,"Manhattan","Elementary",550,"MULTI-PURPOSE CLASSROOM","N","Inside","Y",3,0.487179487179487,28.5,0.381196581196581,0.360683760683761
"163","02M116","P.S. 116 Mary Lindley Murray","2016-17",585,285,300,122,63,123,37,240,115,56,211,"Manhattan","Elementary",4293,"GYM","N","Inside","N",3,0.487179487179487,28.5,0.381196581196581,0.360683760683761
"164","02M116","P.S. 116 Mary Lindley Murray","2016-17",585,285,300,122,63,123,37,240,115,56,211,"Manhattan","Elementary",15039,"OUTDOOR YARD","N","Outside","N",3,0.487179487179487,28.5,0.381196581196581,0.360683760683761
"165","02M124","P.S. 124 Yung Wing","2016-17",785,382,403,741,2,16,14,12,90,239,336,"Manhattan","Elementary",594,"MULTI-PURPOSE ROOM","N","Inside","Y",5,0.486624203821656,53,0.0407643312101911,0.428025477707006
"166","02M124","P.S. 124 Yung Wing","2016-17",785,382,403,741,2,16,14,12,90,239,336,"Manhattan","Elementary",2842,"GYM","N","Inside","N",5,0.486624203821656,53,0.0407643312101911,0.428025477707006
"167","02M124","P.S. 124 Yung Wing","2016-17",785,382,403,741,2,16,14,12,90,239,336,"Manhattan","Elementary",630,"MULTI-PURPOSE CLASSROOM","N","Inside","Y",5,0.486624203821656,53,0.0407643312101911,0.428025477707006
"168","02M124","P.S. 124 Yung Wing","2016-17",785,382,403,741,2,16,14,12,90,239,336,"Manhattan","Elementary",7134,"OUTDOOR YARD","N","Outside","N",5,0.486624203821656,53,0.0407643312101911,0.428025477707006
"169","02M124","P.S. 124 Yung Wing","2016-17",785,382,403,741,2,16,14,12,90,239,336,"Manhattan","Elementary",14854,"OUTDOOR YARD","N","Outside","N",5,0.486624203821656,53,0.0407643312101911,0.428025477707006
"170","02M126","P.S. 126 Jacob August Riis","2016-17",791,370,421,471,78,159,21,62,145,140,630,"Manhattan","K-8",561,"WEIGHT ROOM","N","Inside","N",3,0.467762326169406,69.2,0.326169405815424,0.79646017699115
"171","02M126","P.S. 126 Jacob August Riis","2016-17",791,370,421,471,78,159,21,62,145,140,630,"Manhattan","K-8",4410,"GYM","N","Inside","N",3,0.467762326169406,69.2,0.326169405815424,0.79646017699115
"172","02M126","P.S. 126 Jacob August Riis","2016-17",791,370,421,471,78,159,21,62,145,140,630,"Manhattan","K-8",1674,"GYM","N","Inside","Y",3,0.467762326169406,69.2,0.326169405815424,0.79646017699115
"173","02M130","P.S. 130 Hernando De Soto","2016-17",962,473,489,849,10,46,25,32,147,141,444,"Manhattan","Elementary",588,"MULTI-PURPOSE CLASSROOM","N","Inside","Y",5,0.491683991683992,56.9,0.0841995841995842,0.461538461538462
"174","02M130","P.S. 130 Hernando De Soto","2016-17",962,473,489,849,10,46,25,32,147,141,444,"Manhattan","Elementary",560,"MULTI-PURPOSE CLASSROOM","N","Inside","Y",5,0.491683991683992,56.9,0.0841995841995842,0.461538461538462
"175","02M130","P.S. 130 Hernando De Soto","2016-17",962,473,489,849,10,46,25,32,147,141,444,"Manhattan","Elementary",567,"MULTI-PURPOSE CLASSROOM","N","Inside","Y",5,0.491683991683992,56.9,0.0841995841995842,0.461538461538462
"176","02M130","P.S. 130 Hernando De Soto","2016-17",962,473,489,849,10,46,25,32,147,141,444,"Manhattan","Elementary",2950,"GYM","N","Inside","N",5,0.491683991683992,56.9,0.0841995841995842,0.461538461538462
"177","02M130","P.S. 130 Hernando De Soto","2016-17",962,473,489,849,10,46,25,32,147,141,444,"Manhattan","Elementary",3024,"MULTI-PURPOSE CLASSROOM","N","Inside","Y",5,0.491683991683992,56.9,0.0841995841995842,0.461538461538462
"178","02M131","M.S. 131","2016-17",457,193,264,382,26,43,3,3,110,156,428,"Manhattan","Junior High-Intermediate-Middle",1720,"DANCE ROOM","Y","Inside","N",4,0.422319474835886,77.6,0.157549234135667,0.936542669584245
"179","02M131","M.S. 131","2016-17",457,193,264,382,26,43,3,3,110,156,428,"Manhattan","Junior High-Intermediate-Middle",984,"DANCE ROOM","Y","Inside","N",4,0.422319474835886,77.6,0.157549234135667,0.936542669584245
"180","02M131","M.S. 131","2016-17",457,193,264,382,26,43,3,3,110,156,428,"Manhattan","Junior High-Intermediate-Middle",5220,"GYM","Y","Inside","N",4,0.422319474835886,77.6,0.157549234135667,0.936542669584245
"181","02M131","M.S. 131","2016-17",457,193,264,382,26,43,3,3,110,156,428,"Manhattan","Junior High-Intermediate-Middle",7998,"OUTDOOR YARD","Y","Outside","N",4,0.422319474835886,77.6,0.157549234135667,0.936542669584245
"182","02M135","The Urban Assembly School for Emergency Management","2016-17",315,170,145,18,84,193,5,15,60,21,207,"Manhattan","High school",6882,"GYM","Y","Inside","Y",5,0.53968253968254,71.1,0.895238095238095,0.657142857142857
"183","02M135","The Urban Assembly School for Emergency Management","2016-17",315,170,145,18,84,193,5,15,60,21,207,"Manhattan","High school",5106,"GYM","Y","Inside","N",5,0.53968253968254,71.1,0.895238095238095,0.657142857142857
"184","02M135","The Urban Assembly School for Emergency Management","2016-17",315,170,145,18,84,193,5,15,60,21,207,"Manhattan","High school",11840,"GYM","Y","Inside","N",5,0.53968253968254,71.1,0.895238095238095,0.657142857142857
"185","02M135","The Urban Assembly School for Emergency Management","2016-17",315,170,145,18,84,193,5,15,60,21,207,"Manhattan","High school",102000,"ATHLETIC FIELD","Y","Outside","N",5,0.53968253968254,71.1,0.895238095238095,0.657142857142857
"186","02M135","The Urban Assembly School for Emergency Management","2016-17",315,170,145,18,84,193,5,15,60,21,207,"Manhattan","High school",3150,"FIELD HOUSE","Y","Inside","N",5,0.53968253968254,71.1,0.895238095238095,0.657142857142857
"187","02M139","Stephen T. Mather Building Arts & Craftsmanship Hi","2016-17",378,116,262,10,99,235,6,28,103,26,313,"Manhattan","High school",448,"MULTI-PURPOSE ROOM","Y","Inside","Y",11,0.306878306878307,69.4,0.899470899470899,0.828042328042328
"188","02M139","Stephen T. Mather Building Arts & Craftsmanship Hi","2016-17",378,116,262,10,99,235,6,28,103,26,313,"Manhattan","High school",1479,"MULTI-PURPOSE CLASSROOM","Y","Inside","Y",11,0.306878306878307,69.4,0.899470899470899,0.828042328042328
"189","02M139","Stephen T. Mather Building Arts & Craftsmanship Hi","2016-17",378,116,262,10,99,235,6,28,103,26,313,"Manhattan","High school",612,"MULTI-PURPOSE CLASSROOM","Y","Inside","Y",11,0.306878306878307,69.4,0.899470899470899,0.828042328042328
"190","02M139","Stephen T. Mather Building Arts & Craftsmanship Hi","2016-17",378,116,262,10,99,235,6,28,103,26,313,"Manhattan","High school",874,"MULTI-PURPOSE ROOM","Y","Inside","Y",11,0.306878306878307,69.4,0.899470899470899,0.828042328042328
"191","02M139","Stephen T. Mather Building Arts & Craftsmanship Hi","2016-17",378,116,262,10,99,235,6,28,103,26,313,"Manhattan","High school",1089,"MULTI-PURPOSE ROOM","Y","Inside","Y",11,0.306878306878307,69.4,0.899470899470899,0.828042328042328
"192","02M139","Stephen T. Mather Building Arts & Craftsmanship Hi","2016-17",378,116,262,10,99,235,6,28,103,26,313,"Manhattan","High school",360,"MULTI-PURPOSE ROOM","Y","Inside","Y",11,0.306878306878307,69.4,0.899470899470899,0.828042328042328
"193","02M139","Stephen T. Mather Building Arts & Craftsmanship Hi","2016-17",378,116,262,10,99,235,6,28,103,26,313,"Manhattan","High school",1085,"MULTI-PURPOSE ROOM","Y","Inside","Y",11,0.306878306878307,69.4,0.899470899470899,0.828042328042328
"194","02M139","Stephen T. Mather Building Arts & Craftsmanship Hi","2016-17",378,116,262,10,99,235,6,28,103,26,313,"Manhattan","High school",640,"WEIGHT ROOM","Y","Inside","N",11,0.306878306878307,69.4,0.899470899470899,0.828042328042328
"195","02M139","Stephen T. Mather Building Arts & Craftsmanship Hi","2016-17",378,116,262,10,99,235,6,28,103,26,313,"Manhattan","High school",608,"MULTI-PURPOSE CLASSROOM","Y","Inside","Y",11,0.306878306878307,69.4,0.899470899470899,0.828042328042328
"196","02M139","Stephen T. Mather Building Arts & Craftsmanship Hi","2016-17",378,116,262,10,99,235,6,28,103,26,313,"Manhattan","High school",1050,"MULTI-PURPOSE ROOM","Y","Inside","Y",11,0.306878306878307,69.4,0.899470899470899,0.828042328042328
"197","02M139","Stephen T. Mather Building Arts & Craftsmanship Hi","2016-17",378,116,262,10,99,235,6,28,103,26,313,"Manhattan","High school",6016,"GYM","Y","Inside","N",11,0.306878306878307,69.4,0.899470899470899,0.828042328042328
"198","02M150","P.S. 150","2016-17",186,90,96,30,7,22,21,106,28,5,16,"Manhattan","Elementary",884,"PLAYROOM","N","Inside","Y",3,0.483870967741935,14.8,0.268817204301075,0.0860215053763441
"199","02M150","P.S. 150","2016-17",186,90,96,30,7,22,21,106,28,5,16,"Manhattan","Elementary",884,"MULTI-PURPOSE ROOM","N","Inside","Y",3,0.483870967741935,14.8,0.268817204301075,0.0860215053763441
"200","02M150","P.S. 150","2016-17",186,90,96,30,7,22,21,106,28,5,16,"Manhattan","Elementary",8874,"OUTDOOR YARD","N","Outside","N",3,0.483870967741935,14.8,0.268817204301075,0.0860215053763441
"201","02M151","Yorkville Community School","2016-17",537,271,266,34,77,131,31,264,95,26,216,"Manhattan","Elementary",567,"DANCE ROOM","N","Inside","N",2,0.504655493482309,34.3,0.445065176908752,0.402234636871508
"202","02M151","Yorkville Community School","2016-17",537,271,266,34,77,131,31,264,95,26,216,"Manhattan","Elementary",1218,"GYM","N","Inside","N",2,0.504655493482309,34.3,0.445065176908752,0.402234636871508
"203","02M158","P.S. 158 Bayard Taylor","2016-17",781,367,414,99,18,60,40,564,117,44,81,"Manhattan","Elementary",528,"MULTI-PURPOSE CLASSROOM","Y","Inside","Y",6,0.469910371318822,7.2,0.151088348271447,0.10371318822023
"204","02M158","P.S. 158 Bayard Taylor","2016-17",781,367,414,99,18,60,40,564,117,44,81,"Manhattan","Elementary",552,"MULTI-PURPOSE CLASSROOM","Y","Inside","Y",6,0.469910371318822,7.2,0.151088348271447,0.10371318822023
"205","02M158","P.S. 158 Bayard Taylor","2016-17",781,367,414,99,18,60,40,564,117,44,81,"Manhattan","Elementary",338,"ADAPTIVE PHYSICAL EDUCATION","Y","Inside","N",6,0.469910371318822,7.2,0.151088348271447,0.10371318822023
"206","02M158","P.S. 158 Bayard Taylor","2016-17",781,367,414,99,18,60,40,564,117,44,81,"Manhattan","Elementary",5734,"GYM","Y","Inside","N",6,0.469910371318822,7.2,0.151088348271447,0.10371318822023
