Borough,Geographical  District,Admin District,ATS Code,Location Name,Grade Level,Bldg ID,Bldg Name,Ownership,Room Number,Square Feet,Room Function,Shared with other schools?,Inside v outside,Space used for any other purpose beside PE,Location 1
Brooklyn,18,18,18K566,Brooklyn Generation School,High school,K515,SOUTH SHORE EDUCATIONAL COMPLEX - K,DOE Owned,C201,"10,000",GYMNASIUM,Y,Inside,N,
Brooklyn,18,18,18K566,Brooklyn Generation School,High school,K515,SOUTH SHORE EDUCATIONAL COMPLEX - K,DOE Owned,C207,"10,000",GYMNASIUM,Y,Inside,N,
Brooklyn,18,18,18K566,Brooklyn Generation School,High school,K516,SOUTH SHORE AF - BROOKLYN,DOE Owned,ATHLETIC FIELD,"237,000",ATHLETIC FIELD,Y,Outside,N,
Brooklyn,18,18,18K567,Brooklyn Theatre Arts High School,High school,K515,SOUTH SHORE EDUCATIONAL COMPLEX - K,DOE Owned,339,748,AUXILIARY EXERCISE ROOM,Y,Inside,N,
Brooklyn,18,18,18K567,Brooklyn Theatre Arts High School,High school,K515,SOUTH SHORE EDUCATIONAL COMPLEX - K,DOE Owned,145/9,"2,024",WEIGHT ROOM,Y,Inside,N,
Brooklyn,18,18,18K567,Brooklyn Theatre Arts High School,High school,K515,SOUTH SHORE EDUCATIONAL COMPLEX - K,DOE Owned,267B,"1,743",DANCE ROOM,Y,Inside,N,
Brooklyn,18,18,18K567,Brooklyn Theatre Arts High School,High school,K515,SOUTH SHORE EDUCATIONAL COMPLEX - K,DOE Owned,463A,54,MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y,
Brooklyn,18,18,18K567,Brooklyn Theatre Arts High School,High school,K515,SOUTH SHORE EDUCATIONAL COMPLEX - K,DOE Owned,467A,"1,216",MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y,
Brooklyn,18,18,18K567,Brooklyn Theatre Arts High School,High school,K515,SOUTH SHORE EDUCATIONAL COMPLEX - K,DOE Owned,C201,"10,000",GYMNASIUM,Y,Inside,N,
Brooklyn,18,18,18K567,Brooklyn Theatre Arts High School,High school,K515,SOUTH SHORE EDUCATIONAL COMPLEX - K,DOE Owned,C207,"10,000",GYMNASIUM,Y,Inside,N,
Brooklyn,18,18,18K567,Brooklyn Theatre Arts High School,High school,K516,SOUTH SHORE AF - BROOKLYN,DOE Owned,ATHLETIC FIELD,"237,000",ATHLETIC FIELD,Y,Outside,N,
Brooklyn,18,18,18K569,Kurt Hahn Expeditionary Learning School,High school,K415,SAMUEL J. TILDEN EDUCATIONAL CAMPUS - K,DOE Owned,B44,805,DANCE ROOM,Y,Inside,N,
Brooklyn,18,18,18K569,Kurt Hahn Expeditionary Learning School,High school,K415,SAMUEL J. TILDEN EDUCATIONAL CAMPUS - K,DOE Owned,B61,"1,012",WEIGHT ROOM,Y,Inside,N,
Brooklyn,18,18,18K569,Kurt Hahn Expeditionary Learning School,High school,K415,SAMUEL J. TILDEN EDUCATIONAL CAMPUS - K,DOE Owned,BSMT,"2,175",SWIMMING POOL,Y,Inside,N,
Brooklyn,18,18,18K569,Kurt Hahn Expeditionary Learning School,High school,K415,SAMUEL J. TILDEN EDUCATIONAL CAMPUS - K,DOE Owned,GGYM 1,"3,315",GYMNASIUM,Y,Inside,N,
Brooklyn,18,18,18K569,Kurt Hahn Expeditionary Learning School,High school,K415,SAMUEL J. TILDEN EDUCATIONAL CAMPUS - K,DOE Owned,GGYM2,"4,420",GYMNASIUM,Y,Inside,N,
Brooklyn,18,18,18K569,Kurt Hahn Expeditionary Learning School,High school,K415,SAMUEL J. TILDEN EDUCATIONAL CAMPUS - K,DOE Owned,GYM3,"7,800",GYMNASIUM,Y,Inside,N,
Brooklyn,18,18,18K576,Victory Collegiate High School,High school,K515,SOUTH SHORE EDUCATIONAL COMPLEX - K,DOE Owned,339,748,AUXILIARY EXERCISE ROOM,Y,Inside,N,
Brooklyn,18,18,18K576,Victory Collegiate High School,High school,K515,SOUTH SHORE EDUCATIONAL COMPLEX - K,DOE Owned,145/9,"2,024",WEIGHT ROOM,Y,Inside,N,
Brooklyn,18,18,18K576,Victory Collegiate High School,High school,K515,SOUTH SHORE EDUCATIONAL COMPLEX - K,DOE Owned,267B,"1,743",DANCE ROOM,Y,Inside,N,
Brooklyn,18,18,18K576,Victory Collegiate High School,High school,K515,SOUTH SHORE EDUCATIONAL COMPLEX - K,DOE Owned,463A,54,MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y,
Brooklyn,18,18,18K576,Victory Collegiate High School,High school,K515,SOUTH SHORE EDUCATIONAL COMPLEX - K,DOE Owned,467A,"1,216",MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y,
Brooklyn,18,18,18K576,Victory Collegiate High School,High school,K515,SOUTH SHORE EDUCATIONAL COMPLEX - K,DOE Owned,C201,"10,000",GYMNASIUM,Y,Inside,N,
Brooklyn,18,18,18K576,Victory Collegiate High School,High school,K515,SOUTH SHORE EDUCATIONAL COMPLEX - K,DOE Owned,C207,"10,000",GYMNASIUM,Y,Inside,N,
Brooklyn,18,18,18K576,Victory Collegiate High School,High school,K516,SOUTH SHORE AF - BROOKLYN,DOE Owned,ATHLETIC FIELD,"237,000",ATHLETIC FIELD,Y,Outside,N,
Brooklyn,18,18,18K578,Brooklyn Bridge Academy,High school,K515,SOUTH SHORE EDUCATIONAL COMPLEX - K,DOE Owned,339,748,AUXILIARY EXERCISE ROOM,Y,Inside,N,
Brooklyn,18,18,18K578,Brooklyn Bridge Academy,High school,K515,SOUTH SHORE EDUCATIONAL COMPLEX - K,DOE Owned,145/9,"2,024",WEIGHT ROOM,Y,Inside,N,
Brooklyn,18,18,18K578,Brooklyn Bridge Academy,High school,K515,SOUTH SHORE EDUCATIONAL COMPLEX - K,DOE Owned,267B,"1,743",DANCE ROOM,Y,Inside,N,
Brooklyn,18,18,18K578,Brooklyn Bridge Academy,High school,K515,SOUTH SHORE EDUCATIONAL COMPLEX - K,DOE Owned,463A,54,MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y,
Brooklyn,18,18,18K578,Brooklyn Bridge Academy,High school,K515,SOUTH SHORE EDUCATIONAL COMPLEX - K,DOE Owned,467A,"1,216",MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y,
Brooklyn,18,18,18K578,Brooklyn Bridge Academy,High school,K515,SOUTH SHORE EDUCATIONAL COMPLEX - K,DOE Owned,C201,"10,000",GYMNASIUM,Y,Inside,N,
Brooklyn,18,18,18K578,Brooklyn Bridge Academy,High school,K515,SOUTH SHORE EDUCATIONAL COMPLEX - K,DOE Owned,C207,"10,000",GYMNASIUM,Y,Inside,N,
Brooklyn,18,18,18K578,Brooklyn Bridge Academy,High school,K516,SOUTH SHORE AF - BROOKLYN,DOE Owned,ATHLETIC FIELD,"237,000",ATHLETIC FIELD,Y,Outside,N,
Brooklyn,18,18,18K581,East Flatbush Community Research School,Junior High-Intermediate-Middle,K232,I.S. 232 - BROOKLYN,DOE Owned,300,798,DANCE ROOM,Y,Inside,N,
Brooklyn,18,18,18K581,East Flatbush Community Research School,Junior High-Intermediate-Middle,K232,I.S. 232 - BROOKLYN,DOE Owned,GYM,"5,046",GYMNASIUM,Y,Inside,N,
Brooklyn,18,18,18K581,East Flatbush Community Research School,Junior High-Intermediate-Middle,K232,I.S. 232 - BROOKLYN,DOE Owned,GYM1,"4,785",GYMNASIUM,Y,Inside,N,
Brooklyn,18,18,18K581,East Flatbush Community Research School,Junior High-Intermediate-Middle,K232,I.S. 232 - BROOKLYN,DOE Owned,GYM-B,418,WEIGHT ROOM,Y,Inside,N,
Brooklyn,18,18,18K581,East Flatbush Community Research School,Junior High-Intermediate-Middle,K232,I.S. 232 - BROOKLYN,DOE Owned,OUTDOOR YARD 1,"41,352",OUTDOOR YARD,Y,Outside,N,
Brooklyn,18,18,18K588,Middle School for Art and Philosophy,Junior High-Intermediate-Middle,K252,I.S. 252 - BROOKLYN,DOE Owned,BGYM,"4,234",GYMNASIUM,Y,Inside,N,
Brooklyn,18,18,18K588,Middle School for Art and Philosophy,Junior High-Intermediate-Middle,K252,I.S. 252 - BROOKLYN,DOE Owned,GGYM,"4,161",GYMNASIUM,Y,Inside,N,
Brooklyn,18,18,18K588,Middle School for Art and Philosophy,Junior High-Intermediate-Middle,K252,I.S. 252 - BROOKLYN,DOE Owned,OUTDOOR YARD 1,"40,319",OUTDOOR YARD,Y,Outside,N,
Brooklyn,18,18,18K589,Arts & Media Preparatory Academy,High school,K232,I.S. 232 - BROOKLYN,DOE Owned,300,798,DANCE ROOM,Y,Inside,N,
Brooklyn,18,18,18K589,Arts & Media Preparatory Academy,High school,K232,I.S. 232 - BROOKLYN,DOE Owned,GYM,"5,046",GYMNASIUM,Y,Inside,N,
Brooklyn,18,18,18K589,Arts & Media Preparatory Academy,High school,K232,I.S. 232 - BROOKLYN,DOE Owned,GYM1,"4,785",GYMNASIUM,Y,Inside,N,
Brooklyn,18,18,18K589,Arts & Media Preparatory Academy,High school,K232,I.S. 232 - BROOKLYN,DOE Owned,GYM-B,418,WEIGHT ROOM,Y,Inside,N,
Brooklyn,18,18,18K589,Arts & Media Preparatory Academy,High school,K232,I.S. 232 - BROOKLYN,DOE Owned,OUTDOOR YARD 1,"41,352",OUTDOOR YARD,Y,Outside,N,
Brooklyn,18,18,18K598,Middle School of Marketing and Legal Studies,Junior High-Intermediate-Middle,K232,I.S. 232 - BROOKLYN,DOE Owned,300,798,DANCE ROOM,Y,Inside,N,
Brooklyn,18,18,18K598,Middle School of Marketing and Legal Studies,Junior High-Intermediate-Middle,K232,I.S. 232 - BROOKLYN,DOE Owned,GYM,"5,046",GYMNASIUM,Y,Inside,N,
Brooklyn,18,18,18K598,Middle School of Marketing and Legal Studies,Junior High-Intermediate-Middle,K232,I.S. 232 - BROOKLYN,DOE Owned,GYM1,"4,785",GYMNASIUM,Y,Inside,N,
Brooklyn,18,18,18K598,Middle School of Marketing and Legal Studies,Junior High-Intermediate-Middle,K232,I.S. 232 - BROOKLYN,DOE Owned,GYM-B,418,WEIGHT ROOM,Y,Inside,N,
Brooklyn,18,18,18K598,Middle School of Marketing and Legal Studies,Junior High-Intermediate-Middle,K232,I.S. 232 - BROOKLYN,DOE Owned,OUTDOOR YARD 1,"41,352",OUTDOOR YARD,Y,Outside,N,
Brooklyn,18,18,18K617,High School for Innovation in Advertising and Media,High school,K500,CANARSIE HS - K,DOE Owned,152,"1,581",WEIGHT ROOM,Y,Inside,N,
Brooklyn,18,18,18K617,High School for Innovation in Advertising and Media,High school,K500,CANARSIE HS - K,DOE Owned,169,"1,089",MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y,
Brooklyn,18,18,18K617,High School for Innovation in Advertising and Media,High school,K500,CANARSIE HS - K,DOE Owned,181,720,AUXILIARY EXERCISE ROOM,Y,Inside,N,
Brooklyn,18,18,18K617,High School for Innovation in Advertising and Media,High school,K500,CANARSIE HS - K,DOE Owned,116A,312,MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y,
Brooklyn,18,18,18K617,High School for Innovation in Advertising and Media,High school,K500,CANARSIE HS - K,DOE Owned,GYM,"14,352",GYMNASIUM,Y,Inside,N,
Brooklyn,18,18,18K629,Cultural Academy for the Arts and Sciences,High school,K415,SAMUEL J. TILDEN EDUCATIONAL CAMPUS - K,DOE Owned,B44,805,DANCE ROOM,Y,Inside,N,
Brooklyn,18,18,18K629,Cultural Academy for the Arts and Sciences,High school,K415,SAMUEL J. TILDEN EDUCATIONAL CAMPUS - K,DOE Owned,B61,"1,012",WEIGHT ROOM,Y,Inside,N,
Brooklyn,18,18,18K629,Cultural Academy for the Arts and Sciences,High school,K415,SAMUEL J. TILDEN EDUCATIONAL CAMPUS - K,DOE Owned,BSMT,"2,175",SWIMMING POOL,Y,Inside,N,
Brooklyn,18,18,18K629,Cultural Academy for the Arts and Sciences,High school,K415,SAMUEL J. TILDEN EDUCATIONAL CAMPUS - K,DOE Owned,GGYM 1,"3,315",GYMNASIUM,Y,Inside,N,
Brooklyn,18,18,18K629,Cultural Academy for the Arts and Sciences,High school,K415,SAMUEL J. TILDEN EDUCATIONAL CAMPUS - K,DOE Owned,GGYM2,"4,420",GYMNASIUM,Y,Inside,N,
Brooklyn,18,18,18K629,Cultural Academy for the Arts and Sciences,High school,K415,SAMUEL J. TILDEN EDUCATIONAL CAMPUS - K,DOE Owned,GYM3,"7,800",GYMNASIUM,Y,Inside,N,
Brooklyn,18,18,18K633,High School for Medical Professions,High school,K500,CANARSIE HS - K,DOE Owned,152,"1,581",WEIGHT ROOM,Y,Inside,N,
Brooklyn,18,18,18K633,High School for Medical Professions,High school,K500,CANARSIE HS - K,DOE Owned,169,"1,089",MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y,
Brooklyn,18,18,18K633,High School for Medical Professions,High school,K500,CANARSIE HS - K,DOE Owned,181,720,AUXILIARY EXERCISE ROOM,Y,Inside,N,
Brooklyn,18,18,18K633,High School for Medical Professions,High school,K500,CANARSIE HS - K,DOE Owned,116A,312,MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y,
Brooklyn,18,18,18K633,High School for Medical Professions,High school,K500,CANARSIE HS - K,DOE Owned,GYM,"14,352",GYMNASIUM,Y,Inside,N,
Brooklyn,18,18,18K635,Olympus Academy,High school,K242,P.S. 235 ANNEX - BROOKLYN,DOE Owned,GYM,"3,975",GYMNASIUM,Y,Inside,N,
Brooklyn,18,18,18K635,Olympus Academy,High school,K242,P.S. 235 ANNEX - BROOKLYN,DOE Owned,OUTDOOR YARD 1,"36,418",OUTDOOR YARD,Y,Outside,N,
Brooklyn,18,18,18K637,Academy for Conservation and the Environment,High school,K515,SOUTH SHORE EDUCATIONAL COMPLEX - K,DOE Owned,339,748,AUXILIARY EXERCISE ROOM,Y,Inside,N,
Brooklyn,18,18,18K637,Academy for Conservation and the Environment,High school,K515,SOUTH SHORE EDUCATIONAL COMPLEX - K,DOE Owned,145/9,"2,024",WEIGHT ROOM,Y,Inside,N,
Brooklyn,18,18,18K637,Academy for Conservation and the Environment,High school,K515,SOUTH SHORE EDUCATIONAL COMPLEX - K,DOE Owned,267B,"1,743",DANCE ROOM,Y,Inside,N,
Brooklyn,18,18,18K637,Academy for Conservation and the Environment,High school,K515,SOUTH SHORE EDUCATIONAL COMPLEX - K,DOE Owned,463A,54,MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y,
Brooklyn,18,18,18K637,Academy for Conservation and the Environment,High school,K515,SOUTH SHORE EDUCATIONAL COMPLEX - K,DOE Owned,467A,"1,216",MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y,
Brooklyn,18,18,18K637,Academy for Conservation and the Environment,High school,K515,SOUTH SHORE EDUCATIONAL COMPLEX - K,DOE Owned,C201,"10,000",GYMNASIUM,Y,Inside,N,
Brooklyn,18,18,18K637,Academy for Conservation and the Environment,High school,K515,SOUTH SHORE EDUCATIONAL COMPLEX - K,DOE Owned,C207,"10,000",GYMNASIUM,Y,Inside,N,
Brooklyn,18,18,18K637,Academy for Conservation and the Environment,High school,K516,SOUTH SHORE AF - BROOKLYN,DOE Owned,ATHLETIC FIELD,"237,000",ATHLETIC FIELD,Y,Outside,N,
Brooklyn,18,18,18K642,Urban Action Academy,High school,K500,CANARSIE HS - K,DOE Owned,152,"1,581",WEIGHT ROOM,Y,Inside,N,
Brooklyn,18,18,18K642,Urban Action Academy,High school,K500,CANARSIE HS - K,DOE Owned,169,"1,089",MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y,
Brooklyn,18,18,18K642,Urban Action Academy,High school,K500,CANARSIE HS - K,DOE Owned,181,720,AUXILIARY EXERCISE ROOM,Y,Inside,N,
Brooklyn,18,18,18K642,Urban Action Academy,High school,K500,CANARSIE HS - K,DOE Owned,116A,312,MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y,
Brooklyn,18,18,18K642,Urban Action Academy,High school,K500,CANARSIE HS - K,DOE Owned,GYM,"14,352",GYMNASIUM,Y,Inside,N,
Brooklyn,18,18,18K673,East Brooklyn Community High School,High school,K860,P.S. 219 ANNEX - BROOKLYN,Tax Levy Lease,OUTDOOR YARD 1,"12,952",OUTDOOR YARD,N,Outside,N,
Brooklyn,18,18,18K763,Brooklyn Science and Engineering Academy,Junior High-Intermediate-Middle,K244,P.S. 244 - BROOKLYN,DOE Owned,127,624,ADAPTIVE PHYSICAL EDUCATION,Y,Inside,N,
Brooklyn,18,18,18K763,Brooklyn Science and Engineering Academy,Junior High-Intermediate-Middle,K244,P.S. 244 - BROOKLYN,DOE Owned,202,598,DANCE ROOM,Y,Inside,N,
Brooklyn,18,18,18K763,Brooklyn Science and Engineering Academy,Junior High-Intermediate-Middle,K244,P.S. 244 - BROOKLYN,DOE Owned,431,672,MULTI-PURPOSE CLASSROOM,Y,Inside,Y,
Brooklyn,18,18,18K763,Brooklyn Science and Engineering Academy,Junior High-Intermediate-Middle,K244,P.S. 244 - BROOKLYN,DOE Owned,432,644,MULTI-PURPOSE CLASSROOM,Y,Inside,Y,
Brooklyn,18,18,18K763,Brooklyn Science and Engineering Academy,Junior High-Intermediate-Middle,K244,P.S. 244 - BROOKLYN,DOE Owned,301D,495,AUXILIARY EXERCISE ROOM,Y,Inside,N,
Brooklyn,18,18,18K763,Brooklyn Science and Engineering Academy,Junior High-Intermediate-Middle,K244,P.S. 244 - BROOKLYN,DOE Owned,CAF-B,"3,000",MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y,
Brooklyn,18,18,18K763,Brooklyn Science and Engineering Academy,Junior High-Intermediate-Middle,K244,P.S. 244 - BROOKLYN,DOE Owned,GYM,"4,104",GYMNASIUM,Y,Inside,N,
Brooklyn,18,18,18K763,Brooklyn Science and Engineering Academy,Junior High-Intermediate-Middle,K244,P.S. 244 - BROOKLYN,DOE Owned,OUTDOOR YARD 1,"12,323",OUTDOOR YARD,Y,Outside,N,
Brooklyn,18,18,18K763,Brooklyn Science and Engineering Academy,Junior High-Intermediate-Middle,K244,P.S. 244 - BROOKLYN,DOE Owned,OUTDOOR YARD 2,"4,718",OUTDOOR YARD,Y,Outside,N,
Brooklyn,19,19,19K007,P.S. 007 Abraham Lincoln,Elementary,K007,P.S. 7 - BROOKLYN,DOE Owned,GYM,"2,940",GYMNASIUM,Y,Inside,N,
Brooklyn,19,19,19K007,P.S. 007 Abraham Lincoln,Elementary,K007,P.S. 7 - BROOKLYN,DOE Owned,OUTDOOR YARD 1,"32,176",OUTDOOR YARD,Y,Outside,N,
Brooklyn,19,19,19K013,P.S. 013 Roberto Clemente,Elementary,K013,P.S. 13 - BROOKLYN,DOE Owned,301,575,DANCE ROOM,Y,Inside,N,
Brooklyn,19,19,19K013,P.S. 013 Roberto Clemente,Elementary,K013,P.S. 13 - BROOKLYN,DOE Owned,338,650,MULTI-PURPOSE CLASSROOM,Y,Inside,Y,
Brooklyn,19,19,19K013,P.S. 013 Roberto Clemente,Elementary,K013,P.S. 13 - BROOKLYN,DOE Owned,351,650,MULTI-PURPOSE CLASSROOM,Y,Inside,Y,
Brooklyn,19,19,19K013,P.S. 013 Roberto Clemente,Elementary,K013,P.S. 13 - BROOKLYN,DOE Owned,118/119,"1,377",MULTI-PURPOSE CLASSROOM,Y,Inside,Y,
Brooklyn,19,19,19K013,P.S. 013 Roberto Clemente,Elementary,K013,P.S. 13 - BROOKLYN,DOE Owned,250OPEN,176,MULTI-PURPOSE CLASSROOM,Y,Inside,Y,
Brooklyn,19,19,19K013,P.S. 013 Roberto Clemente,Elementary,K013,P.S. 13 - BROOKLYN,DOE Owned,300OPEN,216,MULTI-PURPOSE CLASSROOM,Y,Inside,Y,
Brooklyn,19,19,19K013,P.S. 013 Roberto Clemente,Elementary,K013,P.S. 13 - BROOKLYN,DOE Owned,310OPEN,180,MULTI-PURPOSE CLASSROOM,Y,Inside,Y,
Brooklyn,19,19,19K013,P.S. 013 Roberto Clemente,Elementary,K013,P.S. 13 - BROOKLYN,DOE Owned,330OPEN,369,MULTI-PURPOSE CLASSROOM,Y,Inside,Y,
Brooklyn,19,19,19K013,P.S. 013 Roberto Clemente,Elementary,K013,P.S. 13 - BROOKLYN,DOE Owned,350OPEN,187,MULTI-PURPOSE CLASSROOM,Y,Inside,Y,
Brooklyn,19,19,19K013,P.S. 013 Roberto Clemente,Elementary,K013,P.S. 13 - BROOKLYN,DOE Owned,GYM,"2,976",GYMNASIUM,Y,Inside,N,
Brooklyn,19,19,19K013,P.S. 013 Roberto Clemente,Elementary,K013,P.S. 13 - BROOKLYN,DOE Owned,OUTDOOR YARD 1,"34,964",OUTDOOR YARD,Y,Outside,N,
Brooklyn,19,19,19K013,P.S. 013 Roberto Clemente,Elementary,K013,P.S. 13 - BROOKLYN,DOE Owned,OUTDOOR YARD 2,"8,370",OUTDOOR YARD,Y,Outside,N,
Brooklyn,19,19,19K065,P.S. 065,Elementary,K798,CESIAH TORO MULLANE SCHOOL - K,DOE Owned,GYM,"5,280",GYMNASIUM,Y,Inside,N,
Brooklyn,19,19,19K089,P.S. 089 Cypress Hills,K-8,K814,CYPRESS HILLS COMMUNITY SCHOOL - BROOKLYN,Tax Levy Lease,314,"3,784",GYM/AUDITORIUM,N,Inside,Y,
Brooklyn,19,19,19K108,P.S. 108 Sal Abbracciamento,Elementary,K108,P.S. 108 - BROOKLYN,DOE Owned,BASEMENT,792,PLAYROOM,N,Inside,N,
Brooklyn,19,19,19K108,P.S. 108 Sal Abbracciamento,Elementary,K108,P.S. 108 - BROOKLYN,DOE Owned,N2,588,MULTI-PURPOSE NON CLASSROOM,N,Inside,Y,
Brooklyn,19,19,19K108,P.S. 108 Sal Abbracciamento,Elementary,K108,P.S. 108 - BROOKLYN,DOE Owned,N3,588,MULTI-PURPOSE NON CLASSROOM,N,Inside,Y,
Brooklyn,19,19,19K108,P.S. 108 Sal Abbracciamento,Elementary,K108,P.S. 108 - BROOKLYN,DOE Owned,OUTDOOR YARD 1,"5,217",OUTDOOR YARD,N,Outside,N,
Brooklyn,19,19,19K108,P.S. 108 Sal Abbracciamento,Elementary,K108,P.S. 108 - BROOKLYN,DOE Owned,S2,336,MULTI-PURPOSE NON CLASSROOM,N,Inside,Y,
Brooklyn,19,19,19K108,P.S. 108 Sal Abbracciamento,Elementary,K108,P.S. 108 - BROOKLYN,DOE Owned,S3,546,MULTI-PURPOSE NON CLASSROOM,N,Inside,Y,
Brooklyn,19,19,19K149,P.S. 149 Danny Kaye,Elementary,K149,P.S. 149 - BROOKLYN,DOE Owned,406,"1,276",GYMNASIUM,N,Inside,N,
Brooklyn,19,19,19K149,P.S. 149 Danny Kaye,Elementary,K149,P.S. 149 - BROOKLYN,DOE Owned,408,660,DANCE ROOM,N,Inside,N,
Brooklyn,19,19,19K158,P.S. 158 Warwick,Elementary,K158,P.S. 158 - BROOKLYN,DOE Owned,GYM,"6,608",GYMNASIUM,N,Inside,N,
Brooklyn,19,19,19K158,P.S. 158 Warwick,Elementary,K158,P.S. 158 - BROOKLYN,DOE Owned,OUTDOOR YARD 1,"11,312",OUTDOOR YARD,N,Outside,N,
Brooklyn,19,19,19K158,P.S. 158 Warwick,Elementary,K158,P.S. 158 - BROOKLYN,DOE Owned,OUTDOOR YARD 2,"8,008",OUTDOOR YARD,N,Outside,N,
Brooklyn,19,19,19K159,P.S. 159 Isaac Pitkin,Elementary,K159,P.S. 159 - BROOKLYN,DOE Owned,GYM,"1,344",GYMNASIUM,N,Inside,N,
Brooklyn,19,19,19K159,P.S. 159 Isaac Pitkin,Elementary,K159,P.S. 159 - BROOKLYN,DOE Owned,MULTI,"2,928",GYM/AUDITORIUM,N,Inside,Y,
Brooklyn,19,19,19K159,P.S. 159 Isaac Pitkin,Elementary,K851,P.S. 159 MINISCHOOL - BROOKLYN,DOE Owned,OUTDOOR YARD 1,"20,000",OUTDOOR YARD,N,Outside,N,
Brooklyn,19,19,19K171,I.S. 171 Abraham Lincoln,Junior High-Intermediate-Middle,K171,I.S. 171 - BROOKLYN,DOE Owned,BASEMENT,"4,420",PLAYROOM,Y,Inside,N,
Brooklyn,19,19,19K171,I.S. 171 Abraham Lincoln,Junior High-Intermediate-Middle,K171,I.S. 171 - BROOKLYN,DOE Owned,BOYSCAF,"3,149",GYM/CAFETERIA,Y,Inside,Y,
Brooklyn,19,19,19K171,I.S. 171 Abraham Lincoln,Junior High-Intermediate-Middle,K171,I.S. 171 - BROOKLYN,DOE Owned,GIRLCAF,"3,015",GYM/CAFETERIA,Y,Inside,Y,
Brooklyn,19,19,19K171,I.S. 171 Abraham Lincoln,Junior High-Intermediate-Middle,K171,I.S. 171 - BROOKLYN,DOE Owned,OUTDOOR YARD 1,"7,516",OUTDOOR YARD,Y,Outside,N,
Brooklyn,19,19,19K190,P.S. 190 Sheffield,Elementary,K190,P.S. 190 - BROOKLYN,DOE Owned,GYM1,"1,953",GYMNASIUM,N,Inside,N,
Brooklyn,19,19,19K190,P.S. 190 Sheffield,Elementary,K190,P.S. 190 - BROOKLYN,DOE Owned,GYM2,"1,166",GYMNASIUM,N,Inside,N,
Brooklyn,19,19,19K190,P.S. 190 Sheffield,Elementary,K190,P.S. 190 - BROOKLYN,DOE Owned,OUTDOOR YARD 1,"13,918",OUTDOOR YARD,N,Outside,N,
Brooklyn,19,19,19K190,P.S. 190 Sheffield,Elementary,K190,P.S. 190 - BROOKLYN,DOE Owned,OUTDOOR YARD 2,"18,225",OUTDOOR YARD,N,Outside,N,
Brooklyn,19,19,19K202,P.S. 202 Ernest S. Jenkyns,Elementary,K202,P.S. 202 - BROOKLYN,DOE Owned,360,"4,505",GYMNASIUM,Y,Inside,N,
Brooklyn,19,19,19K202,P.S. 202 Ernest S. Jenkyns,Elementary,K202,P.S. 202 - BROOKLYN,DOE Owned,401,616,MULTI-PURPOSE CLASSROOM,Y,Inside,Y,
Brooklyn,19,19,19K202,P.S. 202 Ernest S. Jenkyns,Elementary,K202,P.S. 202 - BROOKLYN,DOE Owned,405,616,MULTI-PURPOSE CLASSROOM,Y,Inside,Y,
Brooklyn,19,19,19K202,P.S. 202 Ernest S. Jenkyns,Elementary,K202,P.S. 202 - BROOKLYN,DOE Owned,408,616,MULTI-PURPOSE CLASSROOM,Y,Inside,Y,
Brooklyn,19,19,19K202,P.S. 202 Ernest S. Jenkyns,Elementary,K202,P.S. 202 - BROOKLYN,DOE Owned,507,744,MULTI-PURPOSE CLASSROOM,Y,Inside,Y,
Brooklyn,19,19,19K202,P.S. 202 Ernest S. Jenkyns,Elementary,K202,P.S. 202 - BROOKLYN,DOE Owned,510,672,MULTI-PURPOSE CLASSROOM,Y,Inside,Y,
Brooklyn,19,19,19K202,P.S. 202 Ernest S. Jenkyns,Elementary,K202,P.S. 202 - BROOKLYN,DOE Owned,515,672,MULTI-PURPOSE CLASSROOM,Y,Inside,Y,
Brooklyn,19,19,19K202,P.S. 202 Ernest S. Jenkyns,Elementary,K202,P.S. 202 - BROOKLYN,DOE Owned,560,"2,968",GYMNASIUM,Y,Inside,N,
Brooklyn,19,19,19K202,P.S. 202 Ernest S. Jenkyns,Elementary,K202,P.S. 202 - BROOKLYN,DOE Owned,MP1,"1,650",MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y,
Brooklyn,19,19,19K202,P.S. 202 Ernest S. Jenkyns,Elementary,K202,P.S. 202 - BROOKLYN,DOE Owned,MP2,"1,650",MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y,
Brooklyn,19,19,19K202,P.S. 202 Ernest S. Jenkyns,Elementary,K202,P.S. 202 - BROOKLYN,DOE Owned,OUTDOOR YARD 1,"55,908",OUTDOOR YARD,Y,Outside,N,
